,0,1,2,3,4,5,6,7,8,9
49,VV,Branding,ABPR_10 Large Airpill Print,"Centered on wearer's back, see artwork palcement for detail",1,BLACK,BLACK,OXBLOOD 19-1331TPX,CAMEL 17-1019TPX,AB18MJ1_032
50,WW,Branding,ABWV_103 Awesome Woven Label,"LEFT chest, see art placement for detail",1,BLACK/GOLD,BLACK/GOLD,BLACK/GOLD,BLACK/GOLD,AB18MJ1_032
51,,,,,,,,,,AB18MJ1_032
52,,,,,HANGTAGS/PACKAGING,,,,,AB18MJ1_032
53,XX,HANGTAG,TBD,TBD,1,TBD,TBD,TBD,TBD,AB18MJ1_032
54,YY,HANGTAG,TBD,TBD,1,TBD,TBD,TBD,TBD,AB18MJ1_032
55,ZZ,polybag w/ warning matter,Airpill Logo Print:  16 cm,centered on poly bag,1,CLEAR,CLEAR,CLEAR,CLEAR,AB18MJ1_032
56,AAA,Country of Origin sticker (supplied by your side),Made in China sticker,Centered above UPC sticker,1,TBD,TBD,TBD,TBD,AB18MJ1_032
57,BBB,UPC sticker (supplied by your side),Sticker width 3.5 cm,Lookers right bottom corner,1,TBD,TBD,TBD,TBD,AB18MJ1_032
58,,,,,,,,,,
59,SPECIAL INSTRUCTIONS:,,,,,,,,,
60,1,STITCHING:,"Top stitch 1/16"", serge all linings, single needle",,,,,,,
61,2,STITCHES PER INCH:,8-10,,,,,,,
62,3,ZIPPER DIRECTION:,"CF has right hand slider, pocket zippers close down, vents zips close DOWN",,,,,,,
63,4,BARTACK:,At stress points,,,,,,,
64,5,HEAT CUT:,"Elastic, webbing, taffeta",,,,,,,
65,6,GROMMETS/SNAPS:,Should have pellon backing,,,,,,,
66,7,THREAD COLOR:,"Matches fabric color, unless noted above",,,,,,,
