,0,1,2,3,4,5,6,7,8,9
30,ee,zipper pull,abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong),"(2) pockets, (1) c.f. (2) vents,  (1) inside pocket",6,black,black,black,black,ab18mj1_032
31,none,none,none,none,none,none,none,none,none,ab18mj1_032
32,none,none,none,none,trims,none,none,none,none,ab18mj1_032
33,ff,stoppers,round barrel stopper - k-018 , (2) hood,2,black,dark olive,black,black,ab18mj1_032
34,gg,stoppers,k343-2n push stoppers,(2) bottom hem,2,black,dark olive,black,black,ab18mj1_032
35,hh,hand pulls,plastic hand pulls zp11 , (2) bottom hem,2,black,dark olive,black,black,ab18mj1_032
36,ii,webbing,"flat webbing tape, 8mm", key clip attachment at inside wearer's right pocket,1,black,black,black,black,ab18mj1_032
37,jj,webbing,flat webbing tape 8mm width, (2)stopper attachments loops at bottom hem,2,black,black,black,black,ab18mj1_032
38,kk,hardware,"metal eyelets, 12mm (incl. washers)","(4) at hood opening,  (4) inside bottom hem",8,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,ab18mj1_032
39,ll,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)"," (1) snap tabs at inside bottom hem,  (2) at powder skirt",3,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,ab18mj1_032
40,mm,hardware,male snap only (incl. washers),(2) powder skirt,2,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,ab18mj1_032
41,nn, drawcord,flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm ,hood opening,1,black,dark olive,black,black,ab18mj1_032
42,oo,elastic drawcord, 2.5 mm elastic cord,bottom hem adjustment,1,black,dark olive,black,black,ab18mj1_032
43,pp,key clip,plastic key clip attched with webbing loop,inside wearers right pocket.,1,black,black,black,black,ab18mj1_032
44,qq,main label,abwv_67 freedom main label,"inside c.b. neck, see q/a for placement",1,gold/black,gold/black,gold/black,gold/black,ab18mj1_032
45,rr,size label,abwv_69v vietnam size label,sewn in and centered below main label,1,black/gold,black/gold,black/gold,black/gold,ab18mj1_032
46,ss,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,ab18mj1_032
47,tt,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,black/gold,black/gold,black/gold,black/gold,ab18mj1_032
48,uu,flag  label,ablt_01 flag label (pill logo side),right vent 2cm from bottom of vent,1,black/white,black/white,black/white,black/white,ab18mj1_032
49,vv,branding,abpr_10 large airpill print,"centered on wearer's back, see artwork palcement for detail",1,black,black,oxblood 19-1331tpx,camel 17-1019tpx,ab18mj1_032
50,ww,branding,abwv_103 awesome woven label,"left chest, see art placement for detail",1,black/gold,black/gold,black/gold,black/gold,ab18mj1_032
51,none,none,none,none,none,none,none,none,none,ab18mj1_032
52,none,none,none,none,hangtags/packaging,none,none,none,none,ab18mj1_032
53,xx,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,ab18mj1_032
54,yy,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,ab18mj1_032
55,zz,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,ab18mj1_032
56,aaa,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,ab18mj1_032
57,bbb,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,ab18mj1_032
59,special instructions:,none,none,none,none,none,none,none,none,none
60,1,stitching:,"top stitch 1/16"", serge all linings, single needle",none,none,none,none,none,none,none
61,2,stitches per inch:,8-10,none,none,none,none,none,none,none
62,3,zipper direction:,"cf has right hand slider, pocket zippers close down, vents zips close down",none,none,none,none,none,none,none
63,4,bartack:,at stress points,none,none,none,none,none,none,none
64,5,heat cut:,"elastic, webbing, taffeta",none,none,none,none,none,none,none
65,6,grommets/snaps:,should have pellon backing,none,none,none,none,none,none,none
66,7,thread color:,"matches fabric color, unless noted above",none,none,none,none,none,none,none
