,0,1,2,3,4,5,6,7,8,9
50,yy,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd
51,zz,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,tbd
52,aaa,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,clear
53,bbb,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,tbd
54,ccc,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,tbd
56,special instructions:,none,none,none,none,none,none,none,none,none
57,1,stitching:,"top stitch 1/16"", serge all linings, single needle",none,none,none,none,none,none,none
58,2,stitches per inch:,8-10,none,none,none,none,none,none,none
59,3,zipper direction:,"cf has right hand slider, pocket zippers close down, vents zips close down",none,none,none,none,none,none,none
60,4,bartack:,at stress points,none,none,none,none,none,none,none
61,5,heat cut:,"elastic, webbing, taffeta",none,none,none,none,none,none,none
62,6,grommets/snaps:,should have pellon backing,none,none,none,none,none,none,none
63,7,thread color:,"matches fabric color, unless noted above",none,none,none,none,none,none,none
