,0,1,2,3,4,5,6,7,8,9
37,ll,hardware,male snap only (incl. washers),"(2) powder skirt, (2)cuffs",4,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,ab18mj1_084g
38,mm,drawcord,flat shoelace drawcord with black oxidize finish metal ends  w: 1 cm ,hood,1,black,black,black,black,ab18mj1_084g
39,nn,elastic , 2.5 cm flat elastic ,(2) cuffs,2,black,black,black,black,ab18mj1_084g
40,oo,key clip,plastic key clip attched with webbing loop,inside wearers right pocket.,1,black,black,black,black,ab18mj1_084g
41,pp,main label,abwv_59 glacier main label,"inside c.b. neck, see q/a for placement",1,olive/ black/ off white,black/ glod/ oxblood,olive/ black/ off white,black/ glod/ oxblood,ab18mj1_084g
42,qq,size label,abwv_69v vietnam size label,sewn in and centered below abwv_111,1,olive/ black,black/gold,olive/ black,black/gold,ab18mj1_084g
43,rr,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,ab18mj1_084g
44,ss,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,olive/ black,black/gold,olive/ black,black/gold,ab18mj1_084g
45,tt,branding,abpa_105b corey patch,"left chest, see palcement page for detail",1,bone/ black/black velcro,bone/ black/green velcro,bone/ black/ orange velcro,bone/ black/ blue grey velcro,ab18mj1_084g
46,tt,branding,abpa_126 gully suede label,"left back side seam ,see placement page 2 for detail",1,black/bone,black/bone,black/bone,black/bone,ab18mj1_084g
47,tt,branding,abwv_111 nlgc woven label,sewn in and centered below main label,1,olive/ black/ off white,black/ glod/ oxblood,olive/ black/ off white,black/ glod/ oxblood,ab18mj1_084g
48,none,none,none,none,none,none,none,none,none,ab18mj1_084g
49,none,none,none,none,hangtags/packaging,none,none,none,none,ab18mj1_084g
50,uu,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,ab18mj1_084g
51,vv,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,ab18mj1_084g
52,ww,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,ab18mj1_084g
53,xx,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,ab18mj1_084g
54,yy,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,ab18mj1_084g
55, ,none,none,none,none,none,none,none,none,none
56,special instructions:,none,none,none,none,none,none,none,none,none
57,1,stitching:,"top stitch 1/16"", serge all linings, single needle",none,none,none,none,none,none,none
58,2,stitches per inch:,8-10,none,none,none,none,none,none,none
59,3,zipper direction:,"cf has right hand slider, pocket zippers close down, vents zips close down",none,none,none,none,none,none,none
60,4,bartack:,at stress points,none,none,none,none,none,none,none
61,5,heat cut:,"elastic, webbing, taffeta",none,none,none,none,none,none,none
62,6,grommets/snaps:,should have pellon backing,none,none,none,none,none,none,none
63,7,thread color:,"matches fabric color, unless noted above",none,none,none,none,none,none,none
