,0,1,2,3,4,5,6,7,8,9
38,mm,key clip,plastic key clip attched with webbing loop,inside wearers right pocket.,1,black,black,black,black,ab18wj1_091
39,nn,main label,abwv_67 freedom main label,"inside c.b. neck, see q/a for details",1,gold/black,gold/black,gold/black,bone/ dark green,ab18wj1_091
40,oo,size label,abwv_69v vietnam size label,sewn in and centered below main label,1,black/gold,black/gold,black/gold,black/off white,ab18wj1_091
41,pp,w/c label,satin label with print,"wearer's left side seam, 10 cm up from bottom edge",1,black,black,black,black,ab18wj1_091
42,qq,abwvlp_01 woven loop,abwvlp_01 (supplied by sml),inside center back neck seam,1,black/gold,black/gold,black/gold,black/off white,ab18wj1_091
43,rr,branding,abem_302 airblaster cursive embroidery,"right chest pocket, see palcement page for detail",1,old gold 724,black,bone 80003,bone 80003,ab18wj1_091
44,d,none,none,none,none,none,none,none,none,ab18wj1_091
45,none,none,none,none,hangtags/packaging,none,none,none,none,ab18wj1_091
46,tt,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,ab18wj1_091
47,uu,hangtag,tbd,tbd,1,tbd,tbd,tbd,tbd,ab18wj1_091
48,vv,polybag w/ warning matter,airpill logo print:  16 cm,centered on poly bag,1,clear,clear,clear,clear,ab18wj1_091
49,ww,country of origin sticker (supplied by your side),made in china sticker,centered above upc sticker,1,tbd,tbd,tbd,tbd,ab18wj1_091
50,xx,upc sticker (supplied by your side),sticker width 3.5 cm,lookers right bottom corner,1,tbd,tbd,tbd,tbd,ab18wj1_091
52,special instructions:,none,none,none,none,none,none,none,none,none
53,1,stitching:,"top stitch 1/16"", serge all linings, single needle",none,none,none,none,none,none,none
54,2,stitches per inch:,8-10,none,none,none,none,none,none,none
55,3,zipper direction:,"cf has right hand slider, pocket zippers close down, vents zips close down",none,none,none,none,none,none,none
56,4,bartack:,at stress points,none,none,none,none,none,none,none
57,5,heat cut:,"elastic, webbing, taffeta",none,none,none,none,none,none,none
58,6,grommets/snaps:,should have pellon backing,none,none,none,none,none,none,none
59,7,thread color:,"matches fabric color, unless noted above",none,none,none,none,none,none,none
